District,State,Birth_Registration,Electricity,Drinking_Water,Sanitation,Clean_Fuel,Health_Insurance,Female_Literacy,Female_10Y_Schooling,Early_Marriage,Adolescent_Pregnancy,Menstrual_Hygiene,ANC_First_Trimester,ANC_4plus,Postnatal_Care,Institutional_Births,Skilled_Birth_Attendance,Fully_Vaccinated,Vitamin_A,Diarrhoea_Prevalence,Stunting,Wasting,Underweight,Child_Anaemia,Infrastructure_Score,Education_Gender_Score,Maternal_Health_Score,Child_Health_Score,Child_Health_Indicators_Available,Overall_Development_Score,Development_Rank
Golaghat,Assam,0.812267657992565,0.8853080568720381,0.8928935736144169,0.6217249681348251,0.2688089493309936,0.7056084437086092,0.5975130890052357,0.19120407615982835,0.6399930567609791,0.6515040352164344,0.677475898334794,0.6794486899563319,0.6509704104358892,0.651824034334764,0.8773536895674302,0.8857515204170286,,0.47587377953870114,0.7977613838717884,0.7234984193888303,0.6619233417489098,0.6679949284549901,0.2882244579849795,0.6977686082755747,0.5515380310954543,0.7490696689422888,0.6025460518313664,6,0.6502305900361711,412
Dima Hasao,Assam,0.8965303593556381,0.8695102685624014,0.1524991499489969,0.7725534626823398,0.4339767492871243,0.6283112582781457,0.8035013089005235,0.3856261732367926,0.7137649713591391,0.801540719002201,0.7705959684487292,0.44500545851528384,0.45094919927882066,0.6558476394849785,0.8669211195928755,0.8819866782507964,,0.5075703976227537,0.8211650979394556,0.6326659641728134,0.5604773927014001,0.7370041659119724,0.31727362902083034,0.6255635413524411,0.6950058281894771,0.660142019024551,0.5960261078948709,6,0.644184374115335,426
Cachar,Assam,0.9178025609252374,0.42274881516587703,0.04437266235974158,0.4022093187933721,0.37672735248958106,0.5869205298013245,0.6312172774869111,0.16398498256905333,0.48168720708210383,0.6892883345561261,0.5379053461875548,0.35030021834061137,0.3004560398769753,0.43374463519313305,0.7353689567430026,0.713871995366348,0.5113786279683378,0.571671147587378,0.8929025693207835,0.6731296101159114,0.3984392930915768,0.4377830103242166,0.4775400311747201,0.45846353992252215,0.5008166295763499,0.5067483691040141,0.5661206127975607,7,0.5080372878501116,649
Karimganj,Assam,0.9634448574969022,0.5914691943127961,0.3582114926895614,0.45616768163149707,0.339986839219127,0.6549048013245033,0.68815445026178,0.08018235451863767,0.5197014407220968,0.636463683052091,0.5592681858019282,0.3891921397379913,0.4074663272881536,0.5229345493562232,0.6991094147582697,0.685490877497828,0.5885554089709762,0.6688835432290932,0.8059018061561944,0.6642781875658588,0.0,0.17207027712370948,0.444523168485192,0.5606974777790646,0.49675402287130677,0.5408386617276932,0.4777446273615749,7,0.5190086974349098,636
Hailakandi,Assam,0.9299876084262702,0.7225908372827804,0.0,0.43563234669310297,0.29194998903268254,0.543046357615894,0.7131871727748691,0.15701260391525873,0.42822426662037844,0.61995597945708,0.518624014022787,0.6990993449781658,0.41117827977516175,0.5882510729613735,0.7840966921119594,0.7797567332754127,0.4825197889182059,0.7433139946228952,0.8702620198422792,0.37407797681770283,0.5926095937571724,0.36116645535229136,0.5105568938642482,0.48720118984178845,0.4874008073580747,0.6524764246204147,0.5620723890249707,7,0.5472877027113121,604
Bongaigaon,Assam,0.9000413052457662,0.903949447077409,0.9206052363141788,0.6123778501628666,0.4521824961614389,0.5841266556291391,0.6079842931937174,0.20112630732099757,0.27686165596250656,0.4361702127659575,0.6604951796669589,0.5294759825327512,0.3133948456888323,0.43039163090128757,0.8031806615776083,0.8421662322618012,0.4711411609498682,0.5306353473892741,0.8885779699821927,0.3036880927291885,0.6387422538443884,0.49012859989132407,0.25931699022247406,0.7288804984317997,0.4365275297820276,0.5837218705924561,0.5117472021441014,7,0.5652192752375962,584
Chirang,Assam,0.9853366377529947,0.9289099526066351,0.8660319619177151,0.6775244299674268,0.39306865540688746,0.6243791390728477,0.537794502617801,0.12644140520246716,0.4645026905051206,0.4963316214233309,0.60056967572305,0.4039301310043668,0.553293032134903,0.46673819742489264,0.7919847328244276,0.7529684332464524,0.5227572559366755,0.5129475024762984,0.8397354362757569,0.37744994731296094,0.6557264172595823,0.41097627241441775,0.3551084030041094,0.7458751294540845,0.445127979094354,0.5937829053270084,0.5249573192399717,7,0.5774358332788547,561
Kamrup,Assam,0.8213548120611317,0.8341232227488152,0.8663719823189392,0.5594108483217675,0.5352050888352708,0.4748551324503311,0.6708115183246073,0.34312148028962175,0.6191633396979691,0.42333088774761557,0.5850131463628396,0.4185316593886463,0.4507370877081345,0.48953862660944203,0.8095419847328246,0.8340573414422242,0.39957124010554096,0.516909579736805,0.8722971254133809,0.8002107481559536,0.7626807436309389,0.7732294874117007,0.3196825846677058,0.681886847789376,0.5282880744845306,0.6004813399762543,0.6349402155888608,7,0.6113991194597554,492
Kamrup Metropolitan,Assam,0.9014869888475837,0.9759873617693521,0.7825569534172049,0.508993060473021,0.8384514147839438,0.45891970198675497,0.7756871727748692,0.4753285063019575,0.6205519875021698,0.6309611151870874,0.8496932515337423,0.6996451965065502,0.6840598154629335,0.6789163090128755,0.8614503816793895,0.8569359976831741,,0.3881420687703411,0.8682269142711778,0.7428872497365647,0.6837273353224697,0.6770512588299221,0.21439705257191452,0.7443992468796434,0.6704444066599653,0.7562015400689844,0.5957386465837317,6,0.6916959600480812,316
Nalbari,Assam,0.9405204460966544,0.8338072669826223,0.9921795307718464,0.5506302223481094,0.4656722965562623,0.5315604304635762,0.7408376963350785,0.37570394207562335,0.5120638777989932,0.6834189288334557,0.7154907975460123,0.6050764192139737,0.5466115176582882,0.6551770386266095,0.8959287531806615,0.8751810020272226,,0.4372435262487619,0.9079114729076572,0.6979978925184405,0.7493688317649758,0.6464408621626516,0.34717301969675496,0.7190616988698452,0.6055030485178327,0.7155949461413511,0.6310226008832069,6,0.667795573603059,371
Baksa,Assam,0.9562164394878149,0.9396524486571881,0.8262495749744985,0.5622433083132701,0.2914016231629743,0.7019867549668873,0.5922774869109947,0.19013140252078303,0.5677833709425447,0.5502567865003669,0.6383654688869412,0.4739355895196506,0.5477781312970622,0.5376877682403433,0.8712468193384223,0.8856067187952504,0.512862796833773,0.40130182538559506,0.8524548460951412,0.4096944151738672,0.71149873766353,0.5143995652961421,0.239195125407397,0.7129583582604387,0.5077629031523261,0.6632510054381457,0.520201044550778,7,0.6010433278504221,512
Darrang,Assam,0.935976869062371,0.6682464454976303,0.995239714382863,0.5468064013595808,0.2357973239745558,0.5432533112582781,0.6045484293193717,0.1865111289890051,0.25776774865474744,0.4112252384446075,0.5862182296231375,0.41157205240174666,0.3512567610563156,0.3795600858369098,0.8016539440203563,0.8121922965537214,0.29287598944591026,0.29276920899957554,0.9465784787585856,0.3913593256059009,0.4824420472802387,0.5312443397935157,0.40668839450191296,0.6542200109225466,0.4092541550061739,0.55124702797381,0.47770825491223423,7,0.5231073622036911,634
Udalguri,Assam,0.9184221396117306,0.8587677725118484,0.699421965317919,0.631355332105934,0.2786795349857425,0.7183360927152317,0.5140706806282722,0.13703405738803967,0.4440201353931609,0.8294203961848862,0.5811787905346188,0.32450873362445415,0.4820235443843462,0.37741416309012876,0.823791348600509,0.8243556327830872,,0.36394509692939014,0.9180870007631646,0.5654373024236037,0.6132660087215975,0.5404817967759464,0.2539322658353408,0.6841638062080677,0.5011448120257956,0.566418684496505,0.5425249119081739,6,0.5735630536596354,570
Biswanath,Assam,0.9739776951672862,0.7200631911532386,0.5952057123427406,0.6710097719869709,0.2892081596841412,0.6953642384105959,0.49983638743455505,0.1261732367927058,0.5615344558236416,0.6702127659574468,0.6808720420683612,0.20319323144104803,0.4468130236504401,0.4235515021459227,0.799618320610687,0.776426295974515,0.4426121372031663,0.48011886231781525,0.9058763673365555,0.37702845100105375,0.4803764057837962,0.38742981343959426,0.22162391951254073,0.6574714614574956,0.507725777615342,0.5299204747645225,0.4707237080849317,7,0.5414603554805729,607
Charaideo,Assam,0.8843453118546056,0.7361769352290681,0.9387963277796669,0.6612377850162868,0.20497916209695108,0.6596647350993379,0.5453206806282723,0.1684097613301153,0.6078805762888386,0.859501100513573,0.6567703768624015,0.6513373362445415,0.6381376604093754,0.6110515021459226,0.8500000000000001,0.8620040544454097,,0.43172491863591345,0.7509539557364538,0.4564805057955742,0.5620840027541887,0.5004528165187466,0.3658778517783762,0.6808667095126527,0.5675764991246401,0.7225061106490498,0.5112623418698755,6,0.6205529152890545,472
Dhubri,Assam,0.9262701363073111,0.7614533965244867,0.9438966337980279,0.4612661096162018,0.35216056152665054,0.6025455298013246,0.5058900523560209,0.09157951193349421,0.11855580628363128,0.1786500366837858,0.43908851884312006,0.3217794759825327,0.35210520733906037,0.3149141630901287,0.5441475826972011,0.5502461627570229,0.5323218997361477,0.32672987123248903,0.7501907911472908,0.25500526870389884,0.6086756942850585,0.4459337076616556,0.31741533229417607,0.6745987279290003,0.26675278522001045,0.4166385183731891,0.462324652151531,7,0.45507867091843274,684
Hojai,Assam,0.9721189591078068,0.8843601895734599,0.9988099285957158,0.48010196855969417,0.47620092125466107,0.6859478476821191,0.7303664921465968,0.1268436578171091,0.46346120465197016,0.42626559060895086,0.6117440841367222,0.35957969432314413,0.49825007954183903,0.5226663090128755,0.7716284987277354,0.7603533159571387,0.2653364116094987,0.3488043016838829,0.887560417196642,0.44973656480505786,0.8113380766582511,0.6163738453178772,0.5483916678475272,0.7495899691289094,0.47173620587226983,0.5824955795125465,0.5610773264455339,7,0.5912247702398149,532
Jorhat,Assam,0.8504750103263116,0.8436018957345971,0.7606256375382523,0.7239767738280698,0.4354025005483659,0.609478476821192,0.7606348167539267,0.39340305711987117,0.5676097899670197,0.5253118121790169,0.7447414548641543,0.7096069868995633,0.6638031604624032,0.7579130901287553,0.9553435114503818,0.9623515783376775,0.4914248021108179,0.33125795953021087,0.8389722716865938,0.46217070600632243,0.7473031902685334,0.5290708205035319,0.30253648859288657,0.7039267157994648,0.5983401861767977,0.8098036654557562,0.5289623198141281,7,0.6602582218115367,386
Karbi Anglong,Assam,0.8562577447335813,0.9058451816745654,0.6526691601496089,0.6503328140490016,0.27177012502741826,0.5478062913907286,0.6573952879581152,0.223384285331188,0.5464329109529595,0.6665443873807777,0.754601226993865,0.5248362445414847,0.6317743132887899,0.4287821888412017,0.6802798982188296,0.6853460758760498,0.4116094986807387,0.24706381774444608,0.9447977613838717,0.6111696522655427,0.707137938948818,0.6183662380003623,0.39705257191441135,0.6474468861708174,0.5696716197233811,0.5902037441532711,0.5624567827054558,7,0.5924447581882313,530
Majuli,Assam,0.960140437835605,0.7939968404423382,0.976538592315539,0.5152244724543267,0.11756964246545293,0.6174461920529801,0.7323298429319371,0.3769106999195494,0.55806283631314,0.61995597945708,0.7307186678352323,0.6790393013100436,0.719906670908898,0.6519581545064378,0.8764631043257,0.9058789458441935,0.6474274406332454,0.4890335361539551,0.9084202493004324,0.5304531085353004,0.7782878127151711,0.7275855823220432,0.319257474847669,0.6634860295943737,0.6035956052913878,0.7666492353790546,0.6286378863582595,7,0.6655921891557689,374
Nagaon,Assam,0.9834779016935151,0.8255924170616116,0.9340360421625298,0.5218807534343579,0.328580829129195,0.6026490066225165,0.6518324607329843,0.11437382676320727,0.261065787189724,0.4512105649303008,0.5441498685363716,0.6382368995633189,0.5841552656697422,0.497049356223176,0.7922391857506362,0.8079930495221546,0.31118073878627966,0.2892316400169804,0.7784278809463241,0.45774499473129604,0.6582510901996786,0.543742075710922,0.3806149922063199,0.6993694916839543,0.4045265016305176,0.6639347513458056,0.4884562017996858,7,0.5640717366149909,586
Sivasagar,Assam,0.9403139198678232,0.9061611374407583,0.8750425025501531,0.7508851437473447,0.40502303136652773,0.6157905629139072,0.7859947643979058,0.44864574953070524,0.5162298212115952,0.5319148936170213,0.7338957055214723,0.8025382096069869,0.8116449252306713,0.6553111587982833,0.9395674300254453,0.936432088039386,,0.5303523418706665,0.8700076316458917,0.7272918861959957,0.6190039017672712,0.6602064843325485,0.39705257191441135,0.7488693829810859,0.60333618685574,0.8290987623401544,0.6339858029544642,6,0.7038225337828611,288
Sonitpur,Assam,0.9169764560099134,0.6284360189573459,0.7087725263515812,0.6077042911768873,0.40732616801930244,0.6805670529801324,0.6267997382198952,0.14279967819790826,0.583058496788752,0.7611885546588407,0.599364592462752,0.30622270742358076,0.4362074451161311,0.5177038626609443,0.7899491094147583,0.7505068056762235,0.5201187335092349,0.4416301117871799,0.8913762401424575,0.5045310853530031,0.8014689006196924,0.7341061401919942,0.3692787303386708,0.6582970855825271,0.5426422120656296,0.5601179860583276,0.6089299917060332,7,0.5924968188531294,529
South Salmara Mancachar,Assam,0.9504337050805451,0.3510268562401263,0.9687181230873851,0.42104517773686445,0.21781092344812455,0.693398178807947,0.40674083769633507,0.09774738535800483,0.2237458774518313,0.19295671313279536,0.5683610867659947,0.4615174672489083,0.3284547672075511,0.5053648068669527,0.6400763358778626,0.7014190558934259,0.4363456464379946,0.5419555681335788,0.8628847621470364,0.45774499473129604,0.6841863667661235,0.6252490490853106,0.36729488451183223,0.6004054940668321,0.29791038008099224,0.5273664866189401,0.5679516102590246,7,0.4984084927564473,656
West Karbi Anglong,Assam,0.9058240396530359,0.8334913112164298,0.05967358041482485,0.6717178869848465,0.09936389559113842,0.640728476821192,0.5773887434554974,0.10847412174845804,0.629578198229474,0.7791636096845195,0.7516432953549518,0.3987445414847161,0.44925230671333116,0.41282188841201717,0.6502544529262088,0.7754126846220677,0.14149076517150394,0.20716003962077265,0.8282879674383109,0.4164383561643835,0.5696580215744779,0.5665640282557508,0.2331018846535355,0.5351331984469113,0.5692495936945801,0.5372971748316682,0.42324300898267636,7,0.516230743988959,639
Pashchim Champaran,Bihar,0.4120198265179678,0.79304897314376,0.995579734784087,0.19869706840390886,0.2501645097609125,0.19463990066225167,0.22791230366492146,0.10673102708500935,0.3219927095990279,0.5403521643433603,0.37456178790534617,0.39069323144104806,0.22303531657651926,0.4336105150214592,0.7385496183206108,0.6876629018245005,0.37450527704485487,0.4944106410074997,0.4383108623759858,0.36122233930453107,0.7984851962359422,0.5817786632856368,0.48051579991497806,0.47402500221214794,0.31430999851953306,0.4947103166368276,0.5041755398813469,7,0.4468052143124639,686
Purba Champaran,Bihar,0.3562577447335811,0.8369668246445499,0.9977898673920436,0.2703583061889251,0.38999780653652116,0.18863824503311258,0.1889725130890052,0.08702064896755161,0.14528727651449397,0.5326485693323552,0.3591148115687993,0.26091703056768556,0.1833704528582034,0.25214592274678105,0.5103053435114504,0.528236316246742,0.4770778364116096,0.34045563888495833,0.6591198168404987,0.2423603793466807,0.715859536378242,0.4443035681941677,0.4887345897690236,0.5066681324214556,0.26260876389444104,0.3469950131861725,0.481130195117883,7,0.39935052615498806,700
Sheohar,Bihar,0.6379595208591491,0.9251184834123222,1.0,0.40603313978190053,0.24884843167361262,0.17560016556291394,0.22742146596858637,0.09908822740681145,0.3992362437076896,0.8804108584005869,0.5320990359333918,0.49754366812227074,0.2223989818644607,0.4856491416309013,0.67264631043257,0.6673906747755575,0.38835751978891814,0.44884675251167405,0.7789366573390996,0.5515279241306639,0.29010787238925867,0.3647889875022641,0.31699022247413916,0.5655932902149831,0.42765116628341326,0.509125755365152,0.4485079908765739,7,0.4877195506850306,663
Sitamarhi,Bihar,0.5650557620817843,0.7810426540284359,0.9940496429785788,0.3032148420903555,0.3495284053520508,0.20229718543046357,0.2149869109947644,0.07468490211853045,0.18850893942023952,0.520909757887014,0.4256134969325153,0.42917576419213976,0.16884081026620001,0.3507242489270386,0.5465648854961832,0.5592238633072691,0.44953825857519797,0.4608744870524976,0.32332739760875095,0.13551106427818754,0.7300895111315125,0.3905089657670712,0.36063483066458835,0.5325314153269448,0.28494080147061274,0.41090591443776614,0.4072120735825438,7,0.40889755120446686,698
Madhubani,Bihar,0.6090458488228003,0.9554502369668247,1.0,0.12703583061889254,0.34382540030708486,0.18625827814569537,0.23805628272251306,0.17270045588629657,0.319909737892727,0.6269258987527514,0.5327563540753725,0.5622270742358078,0.3236822568671121,0.45520386266094415,0.6656488549618321,0.6892557196640603,0.5727242744063326,0.6681760294325741,0.2309844823200204,0.364172813487882,0.7094330961670875,0.47763086397391785,0.3467479098767181,0.536935932476883,0.3780697458659321,0.5392035536779514,0.4814099242377904,7,0.4839047890646392,667
Supaul,Bihar,0.336018174308137,0.9143759873617696,0.9950697041822508,0.3039229570882312,0.06964246545295022,0.1351407284768212,0.057918848167539255,0.035130061678734226,0.029508765839264067,0.37490829053558333,0.5117221735319895,0.44637008733624456,0.28189627744193446,0.47921137339055786,0.75,0.7018534607587604,0.5639841688654353,0.32602235743597,0.0,0.3854583772391991,0.5109019967867799,0.31479804383263904,0.4511832223324359,0.45902833614502675,0.20183762795062207,0.5318662397854995,0.3646211666417799,7,0.3893383426307321,701
Araria,Bihar,0.17038413878562578,0.880252764612954,1.0,0.04248689987253935,0.07194560210572494,0.18946605960264903,0.08262434554973817,0.04250469294717082,0.09685818434299598,0.512839325018342,0.303680981595092,0.20906113537117904,0.22770177113161522,0.28822424892703863,0.5701017811704835,0.5700839849406314,0.36691952506596304,0.4191311730578747,0.5866191808700076,0.22592202318229712,0.5542804682120726,0.2646259735555153,0.27844693212413213,0.39242257749658216,0.2077015058906678,0.37303458430818953,0.3851350394382661,7,0.3395734267834264,707
Kishanganj,Bihar,0.47005369681949616,0.8666666666666667,1.0,0.327573998017278,0.07282298749725817,0.07139900662251655,0.15428664921465968,0.018637704478412447,0.3653879534802985,0.6320616287600882,0.34060035056967575,0.15433951965065504,0.1354332378831265,0.21190987124463515,0.4227735368956744,0.49131190269331027,0.4610817941952505,0.36394509692939014,0.767997964894429,0.46069546891464697,0.5542804682120726,0.3852562941496106,0.39705257191441135,0.46808605927053587,0.3021948573006269,0.2831536136734803,0.4843299513156873,7,0.3844411203900826,702
Purnia,Bihar,0.45249896736885575,0.7598736176935231,0.9937096225773545,0.09049709672850877,0.1170212765957447,0.09333609271523179,0.14594240837696337,0.07548940734781442,0.11161256726262801,0.2138664710198093,0.46844872918492547,0.0,0.07179976667727224,0.215799356223176,0.6039440203562342,0.6265566174341152,0.38489445910290243,0.534455921890477,0.6848130246756551,0.36037934668071653,0.5102134496212991,0.2773048360804202,0.38897548533371124,0.41782277894653647,0.2030719166384281,0.30361995213815957,0.4487195033407403,7,0.3433085377659661,706
Katihar,Bihar,0.6053283767038414,0.7484992101105847,0.9857191431485889,0.21682481234952555,0.09124808071945602,0.07471026490066224,0.18144633507853397,0.0835344596406543,0.14320430480819302,0.4112252384446075,0.44686678352322523,0.1990993449781659,0.11602502916534098,0.2253218884120171,0.578498727735369,0.6198957428323197,0.5654683377308708,0.32135276637894444,0.7298397354362758,0.35131717597471024,0.5632315813633234,0.2591921753305561,0.4239761938500779,0.4537216479887766,0.2532554242990428,0.34776814662464256,0.45919685229496554,7,0.3784855178018569,703
Madhepura,Bihar,0.21065675340768283,0.903949447077409,0.9872492349540972,0.07647641977057078,0.05198508444834393,0.08681705298013244,0.14774214659685866,0.12912308930008043,0.0975525082450963,0.23734409391049163,0.44785276073619634,0.37431768558951967,0.17509810160144237,0.3289967811158798,0.6812977099236642,0.668693889371561,0.5389182058047495,0.4011603226262913,0.6532688883235818,0.3015806111696523,0.6297911406931375,0.3421481615649339,0.3933682868074253,0.3861889987730394,0.21192291975774466,0.44568083352041343,0.465747945284253,7,0.37738517433386265,704
Saharsa,Bihar,0.5008261049153242,0.911216429699842,1.0,0.15975074352074783,0.18183812239526212,0.12075745033112582,0.07411649214659688,0.09841780638240816,0.1147370248220795,0.13903154805575946,0.38113496932515334,0.1157205240174672,0.07742072330045603,0.18253755364806865,0.6232824427480916,0.6070083984940632,0.5413918205804749,0.42365926135559645,0.7763927753752227,0.27038988408851417,0.6323158136332339,0.3568194167723239,0.3716876859855463,0.47906480847705035,0.16148756814639947,0.3211939284416293,0.48180809397013036,7,0.3608885997588024,705
